IMb,IMb Serial Number,Scan DateTime,Scan Event Code,Scan Facility ZIP,Mail Phase,Expected Delivery Date,Anticipated Delivery Date
0027020014602474817770806834016,024748177,2020-09-02 22:36:18-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474622734110361930,024746227,2020-09-02 22:35:50-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474807766606224509,024748077,2020-09-02 22:36:06-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474524228112882402,024745242,2020-09-02 22:34:06-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474745755331180117,024747457,2020-09-02 22:39:56-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474620633928730058,024746206,2020-09-02 22:35:48-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474832075032587014,024748320,2020-09-02 22:36:46-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474346604105191020,024743466,2020-09-02 22:38:01-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474648337379345968,024746483,2020-09-02 22:34:43-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014600695942219038361849,006959422,2020-09-02 22:06:01-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474619633917580561,024746196,2020-09-02 22:35:46-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474659842718955107,024746598,2020-09-02 22:34:58-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474840275218421515,024748402,2020-09-02 22:36:56-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474339102905021818,024743391,2020-09-02 22:38:30-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474359806437322400,024743598,2020-09-02 22:38:18-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474453118018471313,024744531,2020-09-02 22:37:20-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474464820007113418,024744648,2020-09-02 22:37:33-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474334602645211321,024743346,2020-09-02 22:38:23-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474529229715732111,024745292,2020-09-02 22:34:13-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474635735748843910,024746357,2020-09-02 22:35:28-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474746955356913650,024747469,2020-09-02 22:39:58-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474637035824135514,024746370,2020-09-02 22:35:30-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474515427516449909,024745154,2020-09-02 22:33:57-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474356706279221825,024743567,2020-09-02 22:38:14-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255988545429150117,022559885,2020-09-02 22:39:54-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474457719341192729,024744577,2020-09-02 22:37:24-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474342903458050808,024743429,2020-09-02 22:38:35-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474824273003376620,024748242,2020-09-02 22:36:27-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474642737064442029,024746427,2020-09-02 22:34:36-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474636035758680311,024746360,2020-09-02 22:35:29-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474843675287721443,024748436,2020-09-02 22:37:00-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474669044010034242,024746690,2020-09-02 22:35:13-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474357106340245485,024743571,2020-09-02 22:38:14-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474644237130630117,024746442,2020-09-02 22:34:38-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474673244122415657,024746732,2020-09-02 22:35:08-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474460919804300902,024744609,2020-09-02 22:37:28-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255988945429335416,022559889,2020-09-02 22:40:19-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602475019683501483105,024750196,2020-09-02 22:36:32-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474524328117591933,024745243,2020-09-02 22:34:06-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474639736609354233,024746397,2020-09-02 22:35:33-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474810467060783920,024748104,2020-09-02 22:36:09-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474343503873216605,024743435,2020-09-02 22:38:36-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474477520733977628,024744775,2020-09-02 22:37:50-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474522728031872212,024745227,2020-09-02 22:34:03-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474835775089835502,024748357,2020-09-02 22:36:51-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255981145429583002,022559811,2020-09-02 22:40:03-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027120014602255990345429555821,022559903,2020-09-02 22:40:04-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474644137130687741,024746441,2020-09-02 22:34:38-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255992945429441738,022559929,2020-09-02 22:40:07-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474542728787880628,024745427,2020-09-02 22:34:29-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474632434288871009,024746324,2020-09-02 22:35:24-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474812368102192491,024748123,2020-09-02 22:36:12-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602069048889145868724,020690488,2020-09-02 14:31:24-0700,894,89199,Phase 2b - Destination SCF Processing,,
0027020014602474521127889214848,024745211,2020-09-02 22:34:01-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474461819958702098,024744618,2020-09-02 22:37:29-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255981045429150024,022559810,2020-09-02 22:39:54-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474662443001874350,024746624,2020-09-02 22:35:01-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474826973505672611,024748269,2020-09-02 22:36:39-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474813868512953100,024748138,2020-09-02 22:36:14-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474619433914517323,024746194,2020-09-02 22:35:46-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602163178845429611501,021631788,2020-09-02 22:39:59-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474659440245521600,024746594,2020-09-02 22:34:57-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255989045429390501,022559890,2020-09-02 22:40:07-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474669144011285087,024746691,2020-09-02 22:35:13-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474539529466934280,024745395,2020-09-02 22:34:25-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474664343056907841,024746643,2020-09-02 22:35:03-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474830275011292828,024748302,2020-09-02 22:36:43-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474474320194104663,024744743,2020-09-02 22:37:46-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474669544012281921,024746695,2020-09-02 22:35:14-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474354106070235813,024743541,2020-09-02 22:38:10-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474476020607232408,024744760,2020-09-02 22:37:48-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255991845429197773,022559918,2020-09-02 22:39:52-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474358306378127583,024743583,2020-09-02 22:38:16-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474625533704192900,024746255,2020-09-02 22:35:16-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474361906511231512,024743619,2020-09-02 22:38:20-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474480820817464419,024744808,2020-09-02 22:37:54-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474483120854117020,024744831,2020-09-02 22:37:57-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474526928211504721,024745269,2020-09-02 22:34:10-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474839275206543941,024748392,2020-09-02 22:36:55-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474808965203518001,024748089,2020-09-02 22:36:07-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474801863368758752,024748018,2020-09-02 22:35:58-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474837175751218808,024748371,2020-09-02 22:36:52-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255987045429510153,022559870,2020-09-02 22:40:05-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474909389511665830,024749093,2020-09-02 22:21:26-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474475726833770899,024744757,2020-09-02 22:37:48-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474469120124190525,024744691,2020-09-02 22:37:39-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474798663116313344,024747986,2020-09-02 22:35:54-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474484420877284083,024744844,2020-09-02 22:37:58-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014600202532145429142064,002025321,2020-09-02 22:39:50-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474831675024684565,024748316,2020-09-02 22:36:45-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474521327932905225,024745213,2020-09-02 22:34:01-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474453618034061010,024744536,2020-09-02 22:37:20-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474530028312713325,024745300,2020-09-02 22:34:14-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474818070809901004,024748180,2020-09-02 22:36:19-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474652938002597113,024746529,2020-09-02 22:34:49-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474458519355965059,024744585,2020-09-02 22:37:25-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475018598507163939,024750185,2020-09-02 22:36:30-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255992645429580270,022559926,2020-09-02 22:40:03-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027120014602255983945429334309,022559839,2020-09-02 22:40:20-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474355906133102626,024743559,2020-09-02 22:38:13-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474352701262018888,024743527,2020-09-02 22:38:08-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474337302835163300,024743373,2020-09-02 22:38:28-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475021499212162320,024750214,2020-09-02 22:36:34-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602163178745429552224,021631787,2020-09-02 22:40:00-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474826873401613920,024748268,2020-09-02 22:36:39-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474459519380331405,024744595,2020-09-02 22:37:26-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474533028445767252,024745330,2020-09-02 22:34:17-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602121093693140420505,021210936,2020-09-02 14:37:03-0700,894,93199,Phase 2b - Destination SCF Processing,,
0027020014602474634235242461917,024746342,2020-09-02 22:35:27-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474650437717113939,024746504,2020-09-02 22:34:46-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474615233596615505,024746152,2020-09-02 22:35:41-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474659140241161607,024746591,2020-09-02 22:34:57-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474747655379961923,024747476,2020-09-02 22:39:59-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474459219373106840,024744592,2020-09-02 22:37:26-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474471020155303220,024744710,2020-09-02 22:37:42-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255986945429462945,022559869,2020-09-02 22:40:06-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474814670030430271,024748146,2020-09-02 22:36:14-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474653238017130171,024746532,2020-09-02 22:34:49-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474352906022043737,024743529,2020-09-02 22:38:09-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474542828787187777,024745428,2020-09-02 22:34:29-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474847176126068989,024748471,2020-09-02 22:37:05-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602181744907008290714,021817449,2020-09-02 17:06:10-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027020014602474673444122164217,024746734,2020-09-02 22:35:08-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474358406382140033,024743584,2020-09-02 22:38:16-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474815870130653400,024748158,2020-09-02 22:36:16-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474610233480341140,024746102,2020-09-02 22:35:37-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474819775603970170,024748197,2020-09-02 22:36:21-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474672044107156726,024746720,2020-09-02 22:35:06-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255986245429188076,022559862,2020-09-02 22:39:53-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474660640342910918,024746606,2020-09-02 22:34:59-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474744255309865403,024747442,2020-09-02 22:39:55-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474655138139561633,024746551,2020-09-02 22:34:52-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474461119806304034,024744611,2020-09-02 22:37:28-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474800363129294401,024748003,2020-09-02 22:35:56-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474331102056182701,024743311,2020-09-02 22:38:23-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474477920744393938,024744779,2020-09-02 22:37:50-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255984645429221610,022559846,2020-09-02 22:39:52-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474470920155322702,024744709,2020-09-02 22:37:42-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474481020817270617,024744810,2020-09-02 22:37:54-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474548330041771640,024745483,2020-09-02 22:34:35-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602181744707008247236,021817447,2020-09-02 17:06:10-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027020014602474848076207863112,024748480,2020-09-02 22:37:06-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475018798516441699,024750187,2020-09-02 22:36:30-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474657139211323940,024746571,2020-09-02 22:34:54-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474842675237345943,024748426,2020-09-02 22:36:59-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474623434112538428,024746234,2020-09-02 22:35:51-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474622534108332724,024746225,2020-09-02 22:35:50-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255986445429352155,022559864,2020-09-02 22:40:08-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474340203049627816,024743402,2020-09-02 22:38:32-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474346204102103153,024743462,2020-09-02 22:38:01-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474668745840909455,024746687,2020-09-02 22:35:13-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474629234205523805,024746292,2020-09-02 22:35:20-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474521928016773931,024745219,2020-09-02 22:34:02-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474337802852711028,024743378,2020-09-02 22:38:29-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474539129464661241,024745391,2020-09-02 22:34:24-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474464120003111917,024744641,2020-09-02 22:37:32-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474336202809240107,024743362,2020-09-02 22:38:27-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602163179345429573020,021631793,2020-09-02 22:40:00-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474842575234371228,024748425,2020-09-02 22:36:59-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474804064110331109,024748040,2020-09-02 22:36:01-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475791161704918941,024757911,2020-09-02 21:16:04-0400,481,23150,Phase 1a - Origin Primary Processing,,
0027020014602474473220176689717,024744732,2020-09-02 22:37:44-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474356806333117099,024743568,2020-09-02 22:38:14-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474656072315685447,024746560,2020-09-02 22:34:53-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474803063701532617,024748030,2020-09-02 22:36:00-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474360806484214717,024743608,2020-09-02 22:38:19-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474529828306701376,024745298,2020-09-02 22:34:13-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474646237212480723,024746462,2020-09-02 22:34:41-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474517927587183005,024745179,2020-09-02 22:33:59-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474853277056251269,024748532,2020-09-02 22:37:12-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474655938804103214,024746559,2020-09-02 22:34:53-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474346704106622977,024743467,2020-09-02 22:38:01-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474836875701432714,024748368,2020-09-02 22:36:52-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474522228027173780,024745222,2020-09-02 22:34:03-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474649237421205910,024746492,2020-09-02 22:34:45-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602181767607012112881,021817676,2020-09-02 17:21:59-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027020014602474345504074883919,024743455,2020-09-02 22:38:00-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474735954014002424,024747359,2020-09-02 22:39:47-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255982945429311908,022559829,2020-09-02 22:40:20-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474340603057161921,024743406,2020-09-02 22:38:32-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474813468506321557,024748134,2020-09-02 22:36:13-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474338302879826249,024743383,2020-09-02 22:38:29-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474808765203511900,024748087,2020-09-02 22:36:07-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474809065251201400,024748090,2020-09-02 22:36:08-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255987445429594251,022559874,2020-09-02 22:40:03-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474473920190441604,024744739,2020-09-02 22:37:45-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474672944120133519,024746729,2020-09-02 22:35:07-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474833975057501228,024748339,2020-09-02 22:36:48-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474475920603591115,024744759,2020-09-02 22:37:48-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474652842544662176,024746528,2020-09-02 22:34:49-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602163179945429543687,021631799,2020-09-02 22:40:00-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474340903101135599,024743409,2020-09-02 22:37:35-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474833475038593103,024748334,2020-09-02 22:36:48-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255981945429295603,022559819,2020-09-02 22:40:20-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474468020037214524,024744680,2020-09-02 22:37:38-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474340703060406009,024743407,2020-09-02 22:38:32-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474455718235432277,024744557,2020-09-02 22:37:21-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474800863135152440,024748008,2020-09-02 22:35:57-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255990445429180316,022559904,2020-09-02 22:39:53-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474633335210271625,024746333,2020-09-02 22:35:26-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474547030022502885,024745470,2020-09-02 22:34:34-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474672444116230008,024746724,2020-09-02 22:35:07-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474454318062142319,024744543,2020-09-02 22:37:21-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255987645429625674,022559876,2020-09-02 22:40:01-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474843775367060909,024748437,2020-09-02 22:37:00-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474640937027893719,024746409,2020-09-02 22:35:35-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474521427949900079,024745214,2020-09-02 22:34:01-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474806266212225426,024748062,2020-09-02 22:36:04-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602475019598936937711,024750195,2020-09-02 22:36:31-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474463220001101624,024744632,2020-09-02 22:37:31-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474664143026862384,024746641,2020-09-02 22:35:03-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602163179045429361260,021631790,2020-09-02 22:40:00-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474844976051432108,024748449,2020-09-02 22:37:02-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474804264118501805,024748042,2020-09-02 22:36:01-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474846376092804545,024748463,2020-09-02 22:37:04-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474836175098731901,024748361,2020-09-02 22:36:51-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602181831307030710625,021818313,2020-09-02 16:53:29-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027120014602255980345429342612,022559803,2020-09-02 22:40:19-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474481620817616314,024744816,2020-09-02 22:37:55-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255989445429600800,022559894,2020-09-02 22:40:02-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474629434210375514,024746294,2020-09-02 22:35:21-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474746455345195031,024747464,2020-09-02 22:39:57-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474828674133152843,024748286,2020-09-02 22:36:41-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474849576667506050,024748495,2020-09-02 22:37:08-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474636435801101920,024746364,2020-09-02 22:35:29-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255985445429473017,022559854,2020-09-02 22:40:06-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474469620135212279,024744696,2020-09-02 22:37:40-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014600202528945404134500,002025289,2020-09-02 22:39:50-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474666843214251328,024746668,2020-09-02 22:35:10-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602089122266783152903,020891222,2020-09-02 16:23:57-0500,894,54703,Phase 2b - Destination SCF Processing,,
0027020014602474813768510210355,024748137,2020-09-02 22:36:13-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474821072058912934,024748210,2020-09-02 22:36:22-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474629934219893309,024746299,2020-09-02 22:35:21-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474525828202183150,024745258,2020-09-02 22:34:08-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255982745429463767,022559827,2020-09-02 22:40:06-0400,894,43218,Phase 2b - Destination SCF Processing,,
0027020014602474813668510253830,024748136,2020-09-02 22:36:13-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474617133688119595,024746171,2020-09-02 22:35:43-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474521027889054848,024745210,2020-09-02 22:34:01-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474816270420404080,024748162,2020-09-02 22:36:16-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474534028562879610,024745340,2020-09-02 22:34:18-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474805266048800575,024748052,2020-09-02 22:36:03-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602257363230907134822,022573632,2020-09-02 22:37:15-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027020014602474806566215116209,024748065,2020-09-02 22:36:04-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474541329928333308,024745413,2020-09-02 22:34:27-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474834175061544304,024748341,2020-09-02 22:36:49-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474830375013551759,024748303,2020-09-02 22:36:43-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474659340243143010,024746593,2020-09-02 22:34:57-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474835075075673220,024748350,2020-09-02 22:36:50-0400,891,23150,Phase 1a - Origin Primary Processing,,
