IMb,IMb Serial Number,Scan DateTime,Scan Event Code,Scan Facility ZIP,Mail Phase,Expected Delivery Date,Anticipated Delivery Date
0027120014602231973880209211351,022319738,2020-09-01 18:57:17-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602167732996088972444,021677329,2020-09-01 18:53:53-0700,894,96049,Phase 2b - Destination SCF Processing,,
0027120014602236040690026206601,022360406,2020-09-01 20:07:40-0700,481,90052,Phase 1a - Origin Primary Processing,,
0027020014600276326680305724402,002763266,2020-09-01 19:30:45-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602243356695458028484,022433566,2020-09-01 13:20:47-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602121717216669254638,021217172,2020-09-01 23:11:04-0400,481,15904,Phase 1a - Origin Primary Processing,,
0027120014602236050490026334404,022360504,2020-09-01 20:07:38-0700,481,90052,Phase 1a - Origin Primary Processing,,
0027120014602232256881137914143,022322568,2020-09-01 18:48:24-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602126554854661100015,021265548,2020-09-01 20:58:11-0500,896,55121,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602250768495946945674,022507684,2020-09-01 16:29:44-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602243289194923059696,022432891,2020-09-01 13:25:41-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027020014600275713902062470343,002757139,2020-09-01 19:47:38-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602217453148169812000,022174531,2020-09-01 22:25:17-0400,896,48233,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602181080906001325447,021810809,2020-09-01 19:08:42-0400,894,06101,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602243358295461951632,022433582,2020-09-01 13:20:46-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602231931380120363350,022319313,2020-09-01 19:09:44-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602166477180537326289,021664771,2020-09-01 19:10:09-0600,896,80266,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600275964011961361604,002759640,2020-09-01 19:42:02-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602236041090026121028,022360410,2020-09-01 20:07:41-0700,481,90052,Phase 1a - Origin Primary Processing,,
0027120014602090405780908167225,020904057,2020-09-01 16:23:51-0600,483,80910,Phase 2a - Destination MMP Processing,,
0027120014602081896291340333553,020818962,2020-09-01 16:39:43-0700,896,91383,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602181057701240274549,021810577,2020-09-01 19:06:33-0400,894,06101,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602152860370115223629,021528603,2020-09-01 22:14:23-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027020014600276930132571845216,002769301,2020-09-01 19:41:33-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602250773495946917139,022507734,2020-09-01 16:29:41-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276899906470160505,002768999,2020-09-01 19:42:13-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0031120014602112524056128,021125240,2020-09-01 21:52:25-0500,896,56001,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602236040590026154305,022360405,2020-09-01 20:07:40-0700,481,90052,Phase 1a - Origin Primary Processing,,
0027020014600276666448306237845,002766664,2020-09-01 19:44:20-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276913420112785154,002769134,2020-09-01 19:41:57-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602103838860465150405,021038388,2020-09-01 16:18:38-0500,891,53201,Phase 1a - Origin Primary Processing,,
0027120014602243314895403310405,022433148,2020-09-01 13:09:19-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602079064695747501859,020790646,2020-09-01 18:36:21-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602244206094565792663,022442060,2020-09-01 09:47:55-0700,894,94615,Phase 2b - Destination SCF Processing,,
0031120014602124281128461,021242811,2020-09-01 23:06:08-0400,896,28302,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602254426828461854035,022544268,2020-09-01 23:05:35-0400,896,28302,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602231937280120122359,022319372,2020-09-01 19:09:39-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602232219281003254229,022322192,2020-09-01 16:49:21-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027020014600276695592672211413,002766955,2020-09-01 19:44:38-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602096157818951573989,020961578,2020-09-01 23:13:57-0400,481,19176,Phase 1a - Origin Primary Processing,,
0031120014602266328683705,022663286,2020-09-01 21:17:58-0600,896,83708,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276476612047171930,002764766,2020-09-01 18:51:14-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0031120014602266339089019,022663390,2020-09-01 20:09:22-0700,896,89199,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602231914980112321535,022319149,2020-09-01 19:08:41-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602236050190026151109,022360501,2020-09-01 20:07:33-0700,481,90052,Phase 1a - Origin Primary Processing,,
0027120014600186223376018252612,001862233,2020-09-01 18:16:14-0500,891,75099,Phase 1a - Origin Primary Processing,,
0027120014602088918762995280665,020889187,2020-09-01 19:47:20-0500,483,63155,Phase 2a - Destination MMP Processing,,
0027120014602124168433065354620,021241684,2020-09-01 21:36:34-0400,896,33152,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276133894040470617,002761338,2020-09-01 19:43:08-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602107742591362204209,021077425,2020-09-01 17:29:37-0700,896,91383,Phase 3a - Destination Secondary Processing,2020-09-04,2020-09-02
0027120014602243188994107552687,022431889,2020-09-01 13:14:01-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027020014600276824921601475859,002768249,2020-09-01 19:32:05-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602236040990026221922,022360409,2020-09-01 20:07:40-0700,481,90052,Phase 1a - Origin Primary Processing,,
0027120014602243122794041181745,022431227,2020-09-01 13:16:12-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602078665895472947169,020786658,2020-09-01 19:22:55-0700,481,94188,Phase 1a - Origin Primary Processing,,
0027120014602152457762712891800,021524577,2020-09-01 16:47:57-0500,481,47711,Phase 1a - Origin Primary Processing,,
0027020014600276255232955654294,002762552,2020-09-01 19:13:30-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602140214864804091622,021402148,2020-09-01 15:30:32-0500,894,65801,Phase 2b - Destination SCF Processing,,
0027020014600276258533547172802,002762585,2020-09-01 19:13:26-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276243630032643121,002762436,2020-09-01 19:13:43-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600275791529568900266,002757915,2020-09-01 19:46:39-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602128600678132527316,021286006,2020-09-01 19:52:52-0500,891,75099,Phase 1a - Origin Primary Processing,,
0027120014602110280297475000354,021102802,2020-09-01 19:12:48-0700,894,97401,Phase 2b - Destination SCF Processing,,
0027020014600276205120105583833,002762051,2020-09-01 19:22:39-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276248532034640309,002762485,2020-09-01 19:13:37-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602234390786323119528,022343907,2020-09-01 16:37:05-0700,896,85026,Phase 3a - Destination Secondary Processing,2020-09-03,2020-09-02
0027120014602113849255746350408,021138492,2020-09-01 20:56:08-0500,896,55806,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276255733014322905,002762557,2020-09-01 19:13:29-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602231908580112265805,022319085,2020-09-01 19:08:57-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027020014600276235828469733006,002762358,2020-09-01 19:16:41-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602232272281212862565,022322722,2020-09-01 18:48:04-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027020014600276224022311236433,002762240,2020-09-01 19:16:39-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276227827021923909,002762278,2020-09-01 19:14:14-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602079346597413030303,020793465,2020-09-01 19:12:57-0700,894,97401,Phase 2b - Destination SCF Processing,,
0027120014600196011980011291487,001960119,2020-09-01 21:17:32-0600,481,80266,Phase 1a - Origin Primary Processing,,
0027020014600275998922205262407,002759989,2020-09-01 19:48:53-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602231905580111573910,022319055,2020-09-01 19:09:00-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027020014600276254232789403521,002762542,2020-09-01 19:13:31-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276533680005242661,002765336,2020-09-01 19:46:57-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602114747763113241118,021147477,2020-09-01 20:00:37-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027020014600276251932570886958,002762519,2020-09-01 19:13:33-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602194884919136261303,021948849,2020-09-01 17:16:32-0700,484,85726,Phase 2b - Destination SCF Processing,2020-09-01,
0027020014600276249132082122301,002762491,2020-09-01 19:13:36-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602231914480112322673,022319144,2020-09-01 19:08:45-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027020014600276199618301802503,002761996,2020-09-01 19:27:13-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276231327603318942,002762313,2020-09-01 19:16:47-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602095105511220222233,020951055,2020-09-01 23:14:01-0400,896,11256,Phase 3a - Destination Secondary Processing,,2020-09-02
0031120014602266253132043,022662531,2020-09-01 21:52:13-0400,896,32203,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276243730040945540,002762437,2020-09-01 19:13:42-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602231998180221151950,022319981,2020-09-01 18:56:43-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602116820685028362021,021168206,2020-09-01 21:06:54-0600,891,87101,Phase 1a - Origin Primary Processing,,
0027020014600276814115001466121,002768141,2020-09-01 19:02:13-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602181159506511430321,021811595,2020-09-01 19:01:37-0400,891,06101,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276230727527971799,002762307,2020-09-01 19:14:11-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602243378395497034343,022433783,2020-09-01 13:22:18-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027020014600276250034429937612,002762500,2020-09-01 19:13:36-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602181068501247520186,021810685,2020-09-01 19:08:55-0400,894,06101,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602273456887513039090,022734568,2020-09-01 15:38:44-0600,894,87101,Phase 2b - Destination SCF Processing,,
0027020014600276231227571820648,002762312,2020-09-01 19:16:47-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602069153990068313046,020691539,2020-09-01 14:20:41-0700,894,92199,Phase 2b - Destination SCF Processing,,
0027120014602139892161554143133,021398921,2020-09-01 16:06:25-0500,481,47711,Phase 1a - Origin Primary Processing,,
0027020014600276224623320606808,002762246,2020-09-01 19:16:39-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276255132940854876,002762551,2020-09-01 19:13:30-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602088917162960246340,020889171,2020-09-01 19:47:20-0500,483,63155,Phase 2a - Destination MMP Processing,,
0027120014602161261731830202103,021612617,2020-09-01 16:38:09-0400,896,31213,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600275822436695256828,002758224,2020-09-01 19:47:08-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602167729596051952784,021677295,2020-09-01 18:53:55-0700,894,96049,Phase 2b - Destination SCF Processing,,
0027120014602155691698582023131,021556916,2020-09-01 11:44:02-0700,484,98413,Phase 2b - Destination SCF Processing,,
0027020014600276223922310111618,002762239,2020-09-01 19:16:40-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602078293985544253252,020782939,2020-09-01 21:06:49-0600,891,87101,Phase 1a - Origin Primary Processing,,
0027120014602243138894066420345,022431388,2020-09-01 13:21:33-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027020014600276223622309280115,002762236,2020-09-01 19:16:40-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602231987780218328499,022319877,2020-09-01 18:57:03-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602072709231909212778,020727092,2020-09-01 20:20:07-0400,896,31213,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276261134102776480,002762611,2020-09-01 19:13:44-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602114879563830240407,021148795,2020-09-01 16:50:19-0500,481,47711,Phase 1a - Origin Primary Processing,,
0027120014602181139206078233684,021811392,2020-09-01 19:08:19-0400,894,06101,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602231975180209460310,022319751,2020-09-01 18:57:16-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602133173033618863712,021331730,2020-09-01 22:16:46-0400,894,33630,Phase 2b - Destination SCF Processing,,
0027120014602200811128105757622,022008111,2020-09-01 23:17:16-0400,896,28228,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276526168507168554,002765261,2020-09-01 19:47:07-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602167728296022790272,021677282,2020-09-01 18:51:00-0700,894,96049,Phase 2b - Destination SCF Processing,,
0027120014602275755254301341612,022757552,2020-09-01 18:26:16-0500,481,55401,Phase 1a - Origin Primary Processing,,
0031120014602266346793312,022663467,2020-09-01 20:23:15-0700,896,93380,Phase 3a - Destination Secondary Processing,,2020-09-02
0031120014602266340590067,022663405,2020-09-01 18:06:06-0700,896,90052,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602120271390275651011,021202713,2020-09-01 18:59:09-0700,896,90052,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602091621096022961985,020916210,2020-09-01 18:50:34-0700,894,96049,Phase 2b - Destination SCF Processing,,
0027120014602243109294040443582,022431092,2020-09-01 12:53:42-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014600202641349202213210,002026413,2020-09-01 15:53:38-0500,891,63155,Phase 1a - Origin Primary Processing,,
0027120014602264810593312620716,022648105,2020-09-01 20:22:37-0700,896,93380,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602133003633304600579,021330036,2020-09-01 22:59:25-0400,896,33152,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602250894496052001717,022508944,2020-09-01 18:33:28-0700,894,96049,Phase 2b - Destination SCF Processing,,
0027020014600276535485207108836,002765354,2020-09-01 19:46:54-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602231930980120260185,022319309,2020-09-01 19:09:45-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027020014600276438178373071616,002764381,2020-09-01 19:39:23-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014600197797095476457661,001977970,2020-09-01 17:07:35-0700,481,93706,Phase 1a - Origin Primary Processing,,
0027120014602264809993312584909,022648099,2020-09-01 20:22:54-0700,896,93380,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602118074693312403500,021180746,2020-09-01 20:22:28-0700,896,93380,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602263405698524009797,022634056,2020-09-01 18:01:29-0700,896,98413,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602165482872826008383,021654828,2020-09-01 19:27:31-0500,896,72231,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276512345761973767,002765123,2020-09-01 19:47:24-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014600203589593314388613,002035895,2020-09-01 20:22:54-0700,896,93380,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602232167280634575232,022321672,2020-09-01 17:49:50-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602111339112184371315,021113391,2020-09-01 17:53:23-0400,481,12288,Phase 1a - Origin Primary Processing,,
0027120014600201138532504831920,002011385,2020-09-01 22:58:29-0400,891,33630,Phase 1a - Origin Primary Processing,,
0031120014600201558193314,002015581,2020-09-01 20:23:04-0700,896,93380,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602231989380218322132,022319893,2020-09-01 18:57:01-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602275764656738937609,022757646,2020-09-01 18:27:04-0500,481,55401,Phase 1a - Origin Primary Processing,,
0031120014600201558093314,002015580,2020-09-01 20:23:04-0700,896,93380,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602090835485705235095,020908354,2020-09-01 15:46:42-0700,484,85726,Phase 2b - Destination SCF Processing,,
0027120014602158655693312469008,021586556,2020-09-01 20:22:54-0700,896,93380,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276831128584790111,002768311,2020-09-01 19:31:58-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602130634798380975883,021306347,2020-09-01 18:51:46-0700,896,98413,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276032833076192421,002760328,2020-09-01 19:51:13-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014600186408376040637505,001864083,2020-09-01 18:24:06-0500,266,76161,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602264810693312233913,022648106,2020-09-01 20:22:39-0700,896,93380,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276870778503128721,002768707,2020-09-01 19:33:53-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602232206680831831376,022322066,2020-09-01 16:49:03-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602140347770115702125,021403477,2020-09-01 22:26:56-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027120014602231972380209290099,022319723,2020-09-01 18:57:19-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602140346670115313920,021403466,2020-09-01 22:26:57-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027120014602268579656101183371,022685796,2020-09-01 18:22:47-0500,481,54303,Phase 1a - Origin Primary Processing,,
0027120014602109223794595315222,021092237,2020-09-01 20:29:29-0700,896,94615,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602140346770115330738,021403467,2020-09-01 22:26:57-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027120014602139183955904497921,021391839,2020-09-01 20:33:04-0500,896,55121,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602086242736081211415,020862427,2020-09-01 19:23:35-0500,891,36119,Phase 1a - Origin Primary Processing,,
0027020014600276850546072166112,002768505,2020-09-01 19:31:34-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276218922031304212,002762189,2020-09-01 19:22:22-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276215821286842426,002762158,2020-09-01 19:22:26-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602204114830120346016,022041148,2020-09-01 23:28:59-0400,896,30304,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602086257036732341808,020862570,2020-09-01 19:23:23-0500,891,36119,Phase 1a - Origin Primary Processing,,
0027120014602155201895946056565,021552018,2020-09-01 16:29:38-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602149362033310964242,021493620,2020-09-01 23:26:07-0400,896,33152,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602268587656164205420,022685876,2020-09-01 18:22:09-0500,481,54303,Phase 1a - Origin Primary Processing,,
0027120014602250890296038963017,022508902,2020-09-01 19:00:36-0700,894,96049,Phase 2b - Destination SCF Processing,,
0027120014602233759085375161040,022337590,2020-09-01 19:39:39-0700,894,85026,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602268584156149160607,022685841,2020-09-01 18:22:08-0500,481,54303,Phase 1a - Origin Primary Processing,,
0027120014602140347570115332415,021403475,2020-09-01 22:26:56-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027020014600276347692592906051,002763476,2020-09-01 19:27:50-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602231888280022274641,022318882,2020-09-01 19:09:20-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602140347670115572424,021403476,2020-09-01 22:26:38-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027020014600276213321048150511,002762133,2020-09-01 19:22:29-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276218322025108702,002762183,2020-09-01 19:22:23-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276219722101470335,002762197,2020-09-01 19:22:21-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602243174894103304536,022431748,2020-09-01 13:05:09-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027020014600276348392626361158,002763483,2020-09-01 19:27:50-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602268578956101175808,022685789,2020-09-01 18:22:47-0500,481,54303,Phase 1a - Origin Primary Processing,,
0027020014600276314475205361324,002763144,2020-09-01 19:30:51-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276209020603424508,002762090,2020-09-01 19:22:34-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602243377695493970627,022433776,2020-09-01 13:22:19-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602152860670115303630,021528606,2020-09-01 22:26:38-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027120014602250894296051960549,022508942,2020-09-01 18:33:28-0700,894,96049,Phase 2b - Destination SCF Processing,,
0031120014602112524356323,021125243,2020-09-01 22:21:23-0500,896,56387,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602151585554002493127,021515855,2020-09-01 20:41:18-0500,896,55121,Phase 3a - Destination Secondary Processing,,2020-09-02
0031120014602266285856319,022662858,2020-09-01 22:21:23-0500,896,56387,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602152860470115482022,021528604,2020-09-01 22:26:38-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027120014602117284785733263535,021172847,2020-09-01 14:06:14-0700,484,85726,Phase 2b - Destination SCF Processing,,
0027120014602220182955106500793,022201829,2020-09-01 14:22:23-0500,893,55121,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014600677710970445501901,006777109,2020-09-01 20:55:23-0500,896,70113,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276197017404260914,002761970,2020-09-01 19:22:45-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276366898057558335,002763668,2020-09-01 19:27:25-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602095105411220222215,020951054,2020-09-01 23:14:01-0400,896,11256,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276357995062286594,002763579,2020-09-01 19:27:39-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276369499669767455,002763694,2020-09-01 19:27:33-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-05,
0027020014600276217121601813635,002762171,2020-09-01 19:22:25-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602129417485646468686,021294174,2020-09-01 15:53:57-0700,484,85726,Phase 2b - Destination SCF Processing,,
0027020014600276365198685113102,002763651,2020-09-01 19:27:29-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602140347370115211029,021403473,2020-09-01 22:26:38-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027120014602250897496058975501,022508974,2020-09-01 18:33:30-0700,894,96049,Phase 2b - Destination SCF Processing,,
0027120014600195763256601825625,001957632,2020-09-01 22:26:38-0500,004,55121,Phase 0 - Origin Processing Cancellation of Postage,,
0027120014602085774933313384605,020857749,2020-09-01 23:26:55-0400,896,33152,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276188112866857124,002761881,2020-09-01 19:27:18-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276199018067908246,002761990,2020-09-01 19:22:43-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602166403380218343117,021664033,2020-09-01 18:30:27-0600,481,80266,Phase 1a - Origin Primary Processing,,
0027120014602243314795403153315,022433147,2020-09-01 13:09:20-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027020014600276206820155389417,002762068,2020-09-01 19:22:37-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602140347170115204215,021403471,2020-09-01 22:26:57-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027120014602250498595666110808,022504985,2020-09-01 16:30:54-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602141474280535027373,021414742,2020-09-01 13:37:56-0600,891,80266,Phase 1a - Origin Primary Processing,,
0027120014602164287156164165524,021642871,2020-09-01 18:22:51-0500,481,54303,Phase 1a - Origin Primary Processing,,
0027020014600276204720011287319,002762047,2020-09-01 19:22:39-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0031120014602124298194923,021242981,2020-09-01 11:18:17-0700,894,94188,Phase 2b - Destination SCF Processing,,
0027120014602167584095251960444,021675840,2020-09-01 17:29:44-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602268588956172192028,022685889,2020-09-01 18:22:09-0500,481,54303,Phase 1a - Origin Primary Processing,,
0027120014602140346870115424415,021403468,2020-09-01 22:26:57-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027120014602097602022201386699,020976020,2020-09-01 23:28:56-0400,004,22081,Phase 0 - Origin Processing Cancellation of Postage,,
0027120014602268587556164181119,022685875,2020-09-01 18:22:10-0500,481,54303,Phase 1a - Origin Primary Processing,,
0027020014600276351092867581315,002763510,2020-09-01 19:27:47-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276874585086102001,002768745,2020-09-01 21:38:00-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602152860770115410302,021528607,2020-09-01 22:26:37-0500,481,72231,Phase 1a - Origin Primary Processing,,
